review_id,reviewer_name,Date,subrating_name,subrating_value
fc6a20d40643780f,Samir,2024-10-26,Comfort,7.3326244354248
fc6a20d40643780f,Samir,2024-10-26,Value for money,6.43066501617432
fc6a20d40643780f,Samir,2024-10-26,Location,8.17419910430908
fc6a20d40643780f,Samir,2024-10-26,Free Wifi,7.07845449447632
fc6a20d40643780f,Samir,2024-10-26,Staff,7.91348361968994
fc6a20d40643780f,Samir,2024-10-26,Facilities,6.85570812225342
fc6a20d40643780f,Samir,2024-10-26,Cleanliness,7.20664072036743
fc6a20d40643780f,Samir,2024-10-26,Comfort,7.3326244354248
fc6a20d40643780f,Samir,2024-10-26,Value for money,6.43066501617432
fc6a20d40643780f,Samir,2024-10-26,Location,8.17419910430908
fc6a20d40643780f,Samir,2024-10-26,Free Wifi,7.07845449447632
701c6950d9eee4fd,Gaetano,2024-10-05,Staff,7.91348361968994
701c6950d9eee4fd,Gaetano,2024-10-05,Facilities,6.85570812225342
701c6950d9eee4fd,Gaetano,2024-10-05,Cleanliness,7.20664072036743
701c6950d9eee4fd,Gaetano,2024-10-05,Comfort,7.3326244354248
701c6950d9eee4fd,Gaetano,2024-10-05,Value for money,6.43066501617432
701c6950d9eee4fd,Gaetano,2024-10-05,Location,8.17419910430908
701c6950d9eee4fd,Gaetano,2024-10-05,Free Wifi,7.07845449447632
701c6950d9eee4fd,Gaetano,2024-10-05,Staff,7.91348361968994
701c6950d9eee4fd,Gaetano,2024-10-05,Facilities,6.85570812225342
701c6950d9eee4fd,Gaetano,2024-10-05,Cleanliness,7.20664072036743
701c6950d9eee4fd,Gaetano,2024-10-05,Comfort,7.3326244354248
701c6950d9eee4fd,Gaetano,2024-10-05,Value for money,6.43066501617432
701c6950d9eee4fd,Gaetano,2024-10-05,Location,8.17419910430908
701c6950d9eee4fd,Gaetano,2024-10-05,Free Wifi,7.07845449447632
94204aa2b59a6c3f,Sylviane,2024-09-30,Staff,7.91348361968994
94204aa2b59a6c3f,Sylviane,2024-09-30,Facilities,6.85570812225342
94204aa2b59a6c3f,Sylviane,2024-09-30,Cleanliness,7.20664072036743
94204aa2b59a6c3f,Sylviane,2024-09-30,Comfort,7.3326244354248
94204aa2b59a6c3f,Sylviane,2024-09-30,Value for money,6.43066501617432
94204aa2b59a6c3f,Sylviane,2024-09-30,Location,8.17419910430908
94204aa2b59a6c3f,Sylviane,2024-09-30,Free Wifi,7.07845449447632
94204aa2b59a6c3f,Sylviane,2024-09-30,Staff,7.91348361968994
94204aa2b59a6c3f,Sylviane,2024-09-30,Facilities,6.85570812225342
94204aa2b59a6c3f,Sylviane,2024-09-30,Cleanliness,7.20664072036743
94204aa2b59a6c3f,Sylviane,2024-09-30,Comfort,7.3326244354248
94204aa2b59a6c3f,Sylviane,2024-09-30,Value for money,6.43066501617432
94204aa2b59a6c3f,Sylviane,2024-09-30,Location,8.17419910430908
94204aa2b59a6c3f,Sylviane,2024-09-30,Free Wifi,7.07845449447632
0c53224e46f87cf1,Gertrud,2024-09-23,Staff,7.91348361968994
0c53224e46f87cf1,Gertrud,2024-09-23,Facilities,6.85570812225342
0c53224e46f87cf1,Gertrud,2024-09-23,Cleanliness,7.20664072036743
0c53224e46f87cf1,Gertrud,2024-09-23,Comfort,7.3326244354248
0c53224e46f87cf1,Gertrud,2024-09-23,Value for money,6.43066501617432
0c53224e46f87cf1,Gertrud,2024-09-23,Location,8.17419910430908
0c53224e46f87cf1,Gertrud,2024-09-23,Free Wifi,7.07845449447632
0c53224e46f87cf1,Gertrud,2024-09-23,Staff,7.91348361968994
0c53224e46f87cf1,Gertrud,2024-09-23,Facilities,6.85570812225342
0c53224e46f87cf1,Gertrud,2024-09-23,Cleanliness,7.20664072036743
0c53224e46f87cf1,Gertrud,2024-09-23,Comfort,7.3326244354248
0c53224e46f87cf1,Gertrud,2024-09-23,Value for money,6.43066501617432
0c53224e46f87cf1,Gertrud,2024-09-23,Location,8.17419910430908
0c53224e46f87cf1,Gertrud,2024-09-23,Free Wifi,7.07845449447632
0797e428fd359042,Mohamad,2024-09-17,Staff,7.91348361968994
0797e428fd359042,Mohamad,2024-09-17,Facilities,6.85570812225342
0797e428fd359042,Mohamad,2024-09-17,Cleanliness,7.20664072036743
0797e428fd359042,Mohamad,2024-09-17,Comfort,7.3326244354248
0797e428fd359042,Mohamad,2024-09-17,Value for money,6.43066501617432
0797e428fd359042,Mohamad,2024-09-17,Location,8.17419910430908
0797e428fd359042,Mohamad,2024-09-17,Free Wifi,7.07845449447632
0797e428fd359042,Mohamad,2024-09-17,Staff,7.91348361968994
0797e428fd359042,Mohamad,2024-09-17,Facilities,6.85570812225342
0797e428fd359042,Mohamad,2024-09-17,Cleanliness,7.20664072036743
0797e428fd359042,Mohamad,2024-09-17,Comfort,7.3326244354248
0797e428fd359042,Mohamad,2024-09-17,Value for money,6.43066501617432
0797e428fd359042,Mohamad,2024-09-17,Location,8.17419910430908
0797e428fd359042,Mohamad,2024-09-17,Free Wifi,7.07845449447632
55600a8aa898d8a2,Mohamed,2024-09-16,Staff,7.91348361968994
55600a8aa898d8a2,Mohamed,2024-09-16,Facilities,6.85570812225342
55600a8aa898d8a2,Mohamed,2024-09-16,Cleanliness,7.20664072036743
55600a8aa898d8a2,Mohamed,2024-09-16,Comfort,7.3326244354248
55600a8aa898d8a2,Mohamed,2024-09-16,Value for money,6.43066501617432
55600a8aa898d8a2,Mohamed,2024-09-16,Location,8.17419910430908
55600a8aa898d8a2,Mohamed,2024-09-16,Free Wifi,7.07845449447632
55600a8aa898d8a2,Mohamed,2024-09-16,Staff,7.91348361968994
55600a8aa898d8a2,Mohamed,2024-09-16,Facilities,6.85570812225342
55600a8aa898d8a2,Mohamed,2024-09-16,Cleanliness,7.20664072036743
55600a8aa898d8a2,Mohamed,2024-09-16,Comfort,7.3326244354248
55600a8aa898d8a2,Mohamed,2024-09-16,Value for money,6.43066501617432
55600a8aa898d8a2,Mohamed,2024-09-16,Location,8.17419910430908
55600a8aa898d8a2,Mohamed,2024-09-16,Free Wifi,7.07845449447632
4621f06ced764797,Mohamed,2024-09-14,Staff,7.91348361968994
4621f06ced764797,Mohamed,2024-09-14,Facilities,6.85570812225342
4621f06ced764797,Mohamed,2024-09-14,Cleanliness,7.20664072036743
4621f06ced764797,Mohamed,2024-09-14,Comfort,7.3326244354248
4621f06ced764797,Mohamed,2024-09-14,Value for money,6.43066501617432
4621f06ced764797,Mohamed,2024-09-14,Location,8.17419910430908
4621f06ced764797,Mohamed,2024-09-14,Free Wifi,7.07845449447632
4621f06ced764797,Mohamed,2024-09-14,Staff,7.91348361968994
4621f06ced764797,Mohamed,2024-09-14,Facilities,6.85570812225342
4621f06ced764797,Mohamed,2024-09-14,Cleanliness,7.20664072036743
4621f06ced764797,Mohamed,2024-09-14,Comfort,7.3326244354248
4621f06ced764797,Mohamed,2024-09-14,Value for money,6.43066501617432
4621f06ced764797,Mohamed,2024-09-14,Location,8.17419910430908
4621f06ced764797,Mohamed,2024-09-14,Free Wifi,7.07845449447632
95583e80af15c5b8,Raouda,2024-09-10,Staff,7.91348361968994
95583e80af15c5b8,Raouda,2024-09-10,Facilities,6.85570812225342
95583e80af15c5b8,Raouda,2024-09-10,Cleanliness,7.20664072036743
95583e80af15c5b8,Raouda,2024-09-10,Comfort,7.3326244354248
95583e80af15c5b8,Raouda,2024-09-10,Value for money,6.43066501617432
95583e80af15c5b8,Raouda,2024-09-10,Location,8.17419910430908
95583e80af15c5b8,Raouda,2024-09-10,Free Wifi,7.07845449447632
95583e80af15c5b8,Raouda,2024-09-10,Staff,7.91348361968994
95583e80af15c5b8,Raouda,2024-09-10,Facilities,6.85570812225342
95583e80af15c5b8,Raouda,2024-09-10,Cleanliness,7.20664072036743
95583e80af15c5b8,Raouda,2024-09-10,Comfort,7.3326244354248
95583e80af15c5b8,Raouda,2024-09-10,Value for money,6.43066501617432
95583e80af15c5b8,Raouda,2024-09-10,Location,8.17419910430908
95583e80af15c5b8,Raouda,2024-09-10,Free Wifi,7.07845449447632
b0f6dc93830f987d,Kouais,2024-09-09,Staff,7.91348361968994
b0f6dc93830f987d,Kouais,2024-09-09,Facilities,6.85570812225342
b0f6dc93830f987d,Kouais,2024-09-09,Cleanliness,7.20664072036743
b0f6dc93830f987d,Kouais,2024-09-09,Comfort,7.3326244354248
b0f6dc93830f987d,Kouais,2024-09-09,Value for money,6.43066501617432
b0f6dc93830f987d,Kouais,2024-09-09,Location,8.17419910430908
b0f6dc93830f987d,Kouais,2024-09-09,Free Wifi,7.07845449447632
b0f6dc93830f987d,Kouais,2024-09-09,Staff,7.91348361968994
b0f6dc93830f987d,Kouais,2024-09-09,Facilities,6.85570812225342
b0f6dc93830f987d,Kouais,2024-09-09,Cleanliness,7.20664072036743
b0f6dc93830f987d,Kouais,2024-09-09,Comfort,7.3326244354248
b0f6dc93830f987d,Kouais,2024-09-09,Value for money,6.43066501617432
b0f6dc93830f987d,Kouais,2024-09-09,Location,8.17419910430908
b0f6dc93830f987d,Kouais,2024-09-09,Free Wifi,7.07845449447632
cecf44b4c73569c2,Abdelhak,2024-09-09,Staff,7.91348361968994
cecf44b4c73569c2,Abdelhak,2024-09-09,Facilities,6.85570812225342
cecf44b4c73569c2,Abdelhak,2024-09-09,Cleanliness,7.20664072036743
cecf44b4c73569c2,Abdelhak,2024-09-09,Comfort,7.3326244354248
cecf44b4c73569c2,Abdelhak,2024-09-09,Value for money,6.43066501617432
cecf44b4c73569c2,Abdelhak,2024-09-09,Location,8.17419910430908
cecf44b4c73569c2,Abdelhak,2024-09-09,Free Wifi,7.07845449447632
cecf44b4c73569c2,Abdelhak,2024-09-09,Staff,7.91348361968994
cecf44b4c73569c2,Abdelhak,2024-09-09,Facilities,6.85570812225342
cecf44b4c73569c2,Abdelhak,2024-09-09,Cleanliness,7.20664072036743
cecf44b4c73569c2,Abdelhak,2024-09-09,Comfort,7.3326244354248
cecf44b4c73569c2,Abdelhak,2024-09-09,Value for money,6.43066501617432
cecf44b4c73569c2,Abdelhak,2024-09-09,Location,8.17419910430908
cecf44b4c73569c2,Abdelhak,2024-09-09,Free Wifi,7.07845449447632
4ddc4534060b69d1,Siwar,2024-09-05,Staff,7.91348361968994
4ddc4534060b69d1,Siwar,2024-09-05,Facilities,6.85570812225342
4ddc4534060b69d1,Siwar,2024-09-05,Cleanliness,7.20664072036743
4ddc4534060b69d1,Siwar,2024-09-05,Comfort,7.3326244354248
4ddc4534060b69d1,Siwar,2024-09-05,Value for money,6.43066501617432
4ddc4534060b69d1,Siwar,2024-09-05,Location,8.17419910430908
4ddc4534060b69d1,Siwar,2024-09-05,Free Wifi,7.07845449447632
4ddc4534060b69d1,Siwar,2024-09-05,Staff,7.91348361968994
4ddc4534060b69d1,Siwar,2024-09-05,Facilities,6.85570812225342
4ddc4534060b69d1,Siwar,2024-09-05,Cleanliness,7.20664072036743
4ddc4534060b69d1,Siwar,2024-09-05,Comfort,7.3326244354248
4ddc4534060b69d1,Siwar,2024-09-05,Value for money,6.43066501617432
4ddc4534060b69d1,Siwar,2024-09-05,Location,8.17419910430908
4ddc4534060b69d1,Siwar,2024-09-05,Free Wifi,7.07845449447632
4cecd88a53ed0c8c,El,2024-09-04,Staff,7.91348361968994
4cecd88a53ed0c8c,El,2024-09-04,Facilities,6.85570812225342
4cecd88a53ed0c8c,El,2024-09-04,Cleanliness,7.20664072036743
4cecd88a53ed0c8c,El,2024-09-04,Comfort,7.3326244354248
4cecd88a53ed0c8c,El,2024-09-04,Value for money,6.43066501617432
4cecd88a53ed0c8c,El,2024-09-04,Location,8.17419910430908
4cecd88a53ed0c8c,El,2024-09-04,Free Wifi,7.07845449447632
4cecd88a53ed0c8c,El,2024-09-04,Staff,7.91348361968994
4cecd88a53ed0c8c,El,2024-09-04,Facilities,6.85570812225342
4cecd88a53ed0c8c,El,2024-09-04,Cleanliness,7.20664072036743
4cecd88a53ed0c8c,El,2024-09-04,Comfort,7.3326244354248
4cecd88a53ed0c8c,El,2024-09-04,Value for money,6.43066501617432
4cecd88a53ed0c8c,El,2024-09-04,Location,8.17419910430908
4cecd88a53ed0c8c,El,2024-09-04,Free Wifi,7.07845449447632
683911727c17c499,Michael,2024-09-02,Staff,7.91348361968994
683911727c17c499,Michael,2024-09-02,Facilities,6.85570812225342
683911727c17c499,Michael,2024-09-02,Cleanliness,7.20664072036743
683911727c17c499,Michael,2024-09-02,Comfort,7.3326244354248
683911727c17c499,Michael,2024-09-02,Value for money,6.43066501617432
683911727c17c499,Michael,2024-09-02,Location,8.17419910430908
683911727c17c499,Michael,2024-09-02,Free Wifi,7.07845449447632
683911727c17c499,Michael,2024-09-02,Staff,7.91348361968994
683911727c17c499,Michael,2024-09-02,Facilities,6.85570812225342
683911727c17c499,Michael,2024-09-02,Cleanliness,7.20664072036743
683911727c17c499,Michael,2024-09-02,Comfort,7.3326244354248
683911727c17c499,Michael,2024-09-02,Value for money,6.43066501617432
683911727c17c499,Michael,2024-09-02,Location,8.17419910430908
683911727c17c499,Michael,2024-09-02,Free Wifi,7.07845449447632
908abf8b99439c6b,Emilio,2024-08-26,Staff,7.91348361968994
